id,new_date,y0,y1,y2,y3
lido-dao,2025-06-25,,2.3683488368988037,1.9336916208267212,
lido-dao,2025-06-26,,2.3549880981445312,1.9250738620758057,
lido-dao,2025-06-27,,2.3756062984466553,1.959463357925415,
lido-dao,2025-06-28,,2.240948438644409,1.8823920488357544,
lido-dao,2025-06-29,,1.957480549812317,1.8787400722503662,
lido-dao,2025-06-30,,1.9312176704406738,1.9694292545318604,
lido-dao,2025-07-01,,2.0156643390655518,2.0957651138305664,
lido-dao,2025-07-02,,1.982354998588562,2.113109827041626,
lido-dao,2025-07-03,,1.7697330713272095,2.184170722961426,
lido-dao,2025-07-04,,1.711551308631897,2.1958627700805664,
lido-dao,2025-07-05,,1.5702893733978271,2.1039340496063232,
lido-dao,2025-07-06,,1.5941472053527832,2.0428617000579834,
lido-dao,2025-07-07,,1.583280086517334,1.92148756980896,
lido-dao,2025-07-08,,1.5794672966003418,1.9435867071151733,
lido-dao,2025-07-09,,1.5825517177581787,1.9504244327545166,
lido-dao,2025-07-10,,1.597864031791687,1.9120572805404663,
lido-dao,2025-07-11,,1.6366654634475708,1.933239459991455,
lido-dao,2025-07-12,,1.6428781747817993,1.906901240348816,
lido-dao,2025-07-13,,1.6982340812683105,1.988271713256836,
lido-dao,2025-07-14,,1.6930354833602905,2.3431344032287598,
lido-dao,2025-07-15,,1.7659673690795898,2.382617712020874,
lido-dao,2025-07-16,,1.795048475265503,2.281031370162964,
lido-dao,2025-07-17,,1.9083024263381958,2.1286110877990723,
lido-dao,2025-07-18,,1.9515421390533447,2.04278302192688,
lido-dao,2025-07-19,,1.9244904518127441,2.053989887237549,
lido-dao,2025-07-20,,1.9298468828201294,2.0980515480041504,
lido-dao,2025-07-21,,1.9134002923965454,2.046970844268799,
lido-dao,2025-07-22,,1.8637185096740723,2.037339925765991,
lido-dao,2025-07-23,,1.8104482889175415,2.0363259315490723,
lido-dao,2025-07-24,,1.7166582345962524,1.9754810333251953,
lido-dao,2025-07-25,,1.5538579225540161,1.9782564640045166,
lido-dao,2025-07-26,,1.575392484664917,1.923387885093689,
lido-dao,2025-07-27,,1.5945560932159424,1.9318885803222656,
lido-dao,2025-07-28,,1.5883244276046753,1.9228339195251465,
lido-dao,2025-07-29,,1.6282358169555664,1.9418309926986694,
lido-dao,2025-07-30,,1.613634705543518,1.931650161743164,
lido-dao,2025-07-31,,1.6289485692977905,1.8812028169631958,
lido-dao,2025-08-01,,1.5505703687667847,1.8491973876953125,
lido-dao,2025-08-02,,1.4985328912734985,1.882265567779541,
lido-dao,2025-08-03,,1.3796420097351074,1.8683003187179565,
lido-dao,2025-08-04,,1.300401210784912,1.8712009191513062,
lido-dao,2025-08-05,,1.0151158571243286,1.851854920387268,
lido-dao,2025-08-06,,1.1272426843643188,1.8518128395080566,
lido-dao,2025-08-07,,1.0808402299880981,1.8363456726074219,
lido-dao,2025-08-08,,1.0916953086853027,1.8832447528839111,
lido-dao,2025-08-09,,1.1109009981155396,1.8934818506240845,
lido-dao,2025-08-10,,1.1007165908813477,1.8999673128128052,
lido-dao,2025-08-11,,1.0751906633377075,1.8449759483337402,
lido-dao,2025-08-12,,1.0662091970443726,1.849062442779541,
lido-dao,2025-08-13,,1.062685251235962,1.8333686590194702,
lido-dao,2025-08-14,,1.071246862411499,1.8300817012786865,
lido-dao,2025-08-15,,1.0432668924331665,1.7982624769210815,
lido-dao,2025-08-16,,1.004676342010498,1.725885272026062,
lido-dao,2025-08-17,,1.0251154899597168,1.6871367692947388,
lido-dao,2025-08-18,,1.076001763343811,1.6430587768554688,
lido-dao,2025-08-19,,1.0499268770217896,1.6435903310775757,
lido-dao,2025-08-20,,1.071764588356018,1.66083824634552,
lido-dao,2025-08-21,,1.0857630968093872,1.6487587690353394,
lido-dao,2025-08-22,,1.118983507156372,1.6220102310180664,
lido-dao,2025-08-23,,1.2005393505096436,1.6623377799987793,
lido-dao,2025-08-24,,1.3105952739715576,1.6655323505401611,
lido-dao,2025-08-25,,1.2471745014190674,1.5756843090057373,
lido-dao,2025-08-26,,1.2256731986999512,1.5860313177108765,
lido-dao,2025-08-27,,1.165503740310669,1.5961074829101562,
lido-dao,2025-08-28,,1.0624815225601196,1.5812386274337769,
lido-dao,2025-08-29,,1.0674326419830322,1.5979101657867432,
lido-dao,2025-08-30,,1.055455207824707,1.648526906967163,
lido-dao,2025-08-31,,1.0637402534484863,1.6109681129455566,
lido-dao,2025-09-01,,1.051085352897644,1.5457028150558472,
lido-dao,2025-09-02,,1.0471217632293701,1.5325566530227661,
lido-dao,2025-09-03,,1.03813898563385,1.5303409099578857,
lido-dao,2025-09-04,,1.0012284517288208,1.539591670036316,
lido-dao,2025-09-05,,0.9891732335090637,1.5569275617599487,
lido-dao,2025-09-06,,0.9546302556991577,1.5768883228302002,
lido-dao,2025-09-07,,0.9201279878616333,1.5812495946884155,
lido-dao,2025-09-08,,0.9315881133079529,1.5801728963851929,
lido-dao,2025-09-09,,0.9733571410179138,1.5302377939224243,
lido-dao,2025-09-10,,1.0072911977767944,1.4940621852874756,
lido-dao,2025-09-11,,1.0057018995285034,1.4610034227371216,
lido-dao,2025-09-12,,1.0222299098968506,1.4846093654632568,
lido-dao,2025-09-13,,1.0365848541259766,1.4790229797363281,
lido-dao,2025-09-14,,1.0384780168533325,1.4984749555587769,
lido-dao,2025-09-15,,1.0214118957519531,1.4990642070770264,
lido-dao,2025-09-16,,0.983071506023407,1.537929892539978,
lido-dao,2025-09-17,,0.9853842854499817,1.5191673040390015,
lido-dao,2025-09-18,,0.9782582521438599,1.5438754558563232,
lido-dao,2025-09-19,,1.0471141338348389,1.5710171461105347,
lido-dao,2025-09-20,,1.0987279415130615,1.5649828910827637,
lido-dao,2025-09-21,,1.1151001453399658,1.525685429573059,
lido-dao,2025-09-22,,1.1289560794830322,1.4839364290237427,
lido-dao,2025-09-23,,1.1529498100280762,1.4874883890151978,
lido-dao,2025-09-24,,1.220141887664795,1.4874353408813477,
lido-dao,2025-09-25,,1.2567627429962158,1.4740796089172363,
lido-dao,2025-09-26,,1.248898983001709,1.467655897140503,
lido-dao,2025-09-27,,1.301163911819458,1.4672054052352905,
lido-dao,2025-09-28,,1.3339123725891113,1.534648060798645,
lido-dao,2025-09-29,,1.3230761289596558,1.6186856031417847,
lido-dao,2025-09-30,,1.310218334197998,1.6830625534057617,
lido-dao,2025-10-01,,1.2545745372772217,1.6820048093795776,
lido-dao,2025-10-02,,1.1073881387710571,1.6291593313217163,
lido-dao,2025-10-03,,1.028971552848816,1.5645421743392944,
lido-dao,2025-10-04,,1.0325007438659668,1.5831161737442017,
lido-dao,2025-10-05,,1.0619498491287231,1.5603229999542236,
lido-dao,2025-10-06,,1.059504747390747,1.551018238067627,
lido-dao,2025-10-07,,1.1022415161132812,1.5765390396118164,
lido-dao,2025-10-08,,1.0763393640518188,1.587491750717163,
lido-dao,2025-10-09,,1.0630043745040894,1.5590838193893433,
lido-dao,2025-10-10,,1.0363906621932983,1.534163236618042,
lido-dao,2025-10-11,,1.053277611732483,1.5469400882720947,
lido-dao,2025-10-12,,1.0806488990783691,1.5095375776290894,
lido-dao,2025-10-13,,1.0500144958496094,1.538862943649292,
lido-dao,2025-10-14,,1.1144315004348755,1.587585687637329,
lido-dao,2025-10-15,,1.1538426876068115,1.5988043546676636,
lido-dao,2025-10-16,,1.1243302822113037,1.612568736076355,
lido-dao,2025-10-17,,1.0968595743179321,1.5729737281799316,
lido-dao,2025-10-18,,1.1084270477294922,1.5190179347991943,
lido-dao,2025-10-19,,1.1229536533355713,1.4834585189819336,
lido-dao,2025-10-20,,1.159240961074829,1.516050100326538,
lido-dao,2025-10-21,,1.1746360063552856,1.5890690088272095,
lido-dao,2025-10-22,,1.1502180099487305,1.6661887168884277,
lido-dao,2025-10-23,,1.107472538948059,1.7532246112823486,
lido-dao,2025-10-24,,1.1000865697860718,1.8184822797775269,
lido-dao,2025-10-25,,1.0781313180923462,1.8642514944076538,
lido-dao,2025-10-26,,1.00810706615448,1.8715307712554932,
lido-dao,2025-10-27,,1.0221081972122192,1.80996572971344,
lido-dao,2025-10-28,,1.0202341079711914,1.8176087141036987,
lido-dao,2025-10-29,,1.074751377105713,1.8128538131713867,
lido-dao,2025-10-30,,1.109872817993164,1.83426034450531,
lido-dao,2025-10-31,,1.0720082521438599,1.8100250959396362,
lido-dao,2025-11-01,,1.0387449264526367,1.8275158405303955,
lido-dao,2025-11-02,,1.0159469842910767,1.825121283531189,
lido-dao,2025-11-03,,0.9669556021690369,1.7927002906799316,
lido-dao,2025-11-04,,0.9617539644241333,1.989432454109192,
lido-dao,2025-11-05,,0.9631484746932983,2.022819995880127,
lido-dao,2025-11-06,,1.1542177200317383,2.019779920578003,
lido-dao,2025-11-07,,1.3473409414291382,1.9880789518356323,
lido-dao,2025-11-08,,1.2610762119293213,1.9521087408065796,
lido-dao,2025-11-09,,1.2787468433380127,2.0749337673187256,
lido-dao,2025-11-10,,1.3434209823608398,2.3320019245147705,
lido-dao,2025-11-11,,1.2736423015594482,2.2818949222564697,
lido-dao,2025-11-12,,1.2184048891067505,2.2452313899993896,
lido-dao,2025-11-13,,1.1453173160552979,2.332857608795166,
lido-dao,2025-11-14,,1.155290126800537,2.211111068725586,
lido-dao,2025-11-15,,1.1304945945739746,2.438547134399414,
lido-dao,2025-11-16,,1.200079083442688,2.387117385864258,
lido-dao,2025-11-17,,1.1838427782058716,2.197925567626953,
lido-dao,2025-11-18,,1.215002179145813,2.191298246383667,
lido-dao,2025-11-19,,1.2008179426193237,2.2773733139038086,
lido-dao,2025-11-20,,1.1502571105957031,2.4588146209716797,
lido-dao,2025-11-21,,1.1716554164886475,2.361292839050293,
lido-dao,2025-11-22,,1.2186410427093506,2.429415464401245,
lido-dao,2025-11-23,,1.3143374919891357,2.5486953258514404,
lido-dao,2025-11-24,,1.3913460969924927,2.5312747955322266,
lido-dao,2025-11-25,,1.5851746797561646,2.50071120262146,
lido-dao,2025-11-26,,1.6048784255981445,2.486692428588867,
lido-dao,2025-11-27,,1.712630033493042,2.389460325241089,
lido-dao,2025-11-28,,1.7067328691482544,2.346510887145996,
lido-dao,2025-11-29,,1.7296428680419922,2.293586254119873,
lido-dao,2025-11-30,,1.8065416812896729,2.3100154399871826,
lido-dao,2025-12-01,,1.793392539024353,2.3899996280670166,
lido-dao,2025-12-02,,1.7710312604904175,2.402761936187744,
lido-dao,2025-12-03,,1.9264297485351562,2.421074151992798,
lido-dao,2025-12-04,,2.1011784076690674,2.4138710498809814,
lido-dao,2025-12-05,,2.1277239322662354,2.3830513954162598,
lido-dao,2025-12-06,,2.2076528072357178,2.3384487628936768,1.0704928636550903
lido-dao,2025-12-07,,2.2097249031066895,2.356138229370117,1.0359234809875488
lido-dao,2025-12-08,,2.1444997787475586,2.446013927459717,1.021526575088501
lido-dao,2025-12-09,,2.010631799697876,2.424497604370117,1.0454516410827637
lido-dao,2025-12-10,,1.804850459098816,2.3810272216796875,1.0384509563446045
lido-dao,2025-12-11,,1.8619076013565063,2.274383544921875,1.0336055755615234
lido-dao,2025-12-12,,2.130638360977173,2.260772228240967,1.0151623487472534
lido-dao,2025-12-13,,2.2081048488616943,2.2215685844421387,1.0750764608383179
lido-dao,2025-12-14,,2.2304532527923584,2.3365392684936523,1.1379413604736328
lido-dao,2025-12-15,,2.2508420944213867,2.2407960891723633,1.1259980201721191
lido-dao,2025-12-16,,2.287177801132202,2.176438093185425,1.0885140895843506
lido-dao,2025-12-17,,2.1846821308135986,2.1279144287109375,1.0006111860275269
lido-dao,2025-12-18,,2.032626152038574,2.072000026702881,0.9826250076293945
lido-dao,2025-12-19,,1.7547988891601562,2.0991902351379395,0.9792928099632263
lido-dao,2025-12-20,,1.6004353761672974,2.0982346534729004,0.9868431091308594
lido-dao,2025-12-21,,1.736702561378479,2.1400415897369385,0.9538112282752991
lido-dao,2025-12-22,,1.7124075889587402,2.293761968612671,0.9057350754737854
lido-dao,2025-12-23,,1.7343263626098633,2.3381223678588867,0.9085828065872192
lido-dao,2025-12-24,,1.8519072532653809,2.4082114696502686,0.939702033996582
lido-dao,2025-12-25,,1.8995436429977417,2.582465887069702,0.960993766784668
lido-dao,2025-12-26,,1.8262770175933838,2.5270533561706543,1.0075042247772217
